fecha;hora;incidente;medio;vehiculo;patente;heridos;fallecidos;direccion;sector;lugar;posicion;imagen;descripcion;web
22/7/2023;05:30;choque;automovil;Renault Megane;ECY364;2;0;Puerto Belgrano 1050;Villa del Mar.;calle;-38.847877, -62.110952;20230722_villadelmar.jpg;Choque contra arbol.;https://elrosalenio.com.ar/noticias/22/07/2023/10040366/accidente-vehicular-protagonizado-por-un-auto-en-villa-del-mar
25/7/2023;12:00;detencion;motocicleta;Gilera Smash;A115THY;0;0;Miguel Cane y Ruta Nacional 229;Villa Arias.;esquina;-38.813371, -62.106688;20230725_detenido.jpg;Detenido. Moto robada. Robo.;https://elrosalenio.com.ar/noticias/25/07/2023/10040382/villa-arias:-fue-detenido-por-circular-en-una-moto-robada
7/5/2023;21:00;choque;automovil;Toyota Hilux;null;1;0;Ruta Nacional 3, km 671;Bahia Blanca.;ruta;-38.772606, -62.138761;20230507_toy.jpg;Choque entre autos. Policia Pcia BA.;https://elrosalenio.com.ar/noticias/07/05/2023/10039847/fuerte-colision-entre-un-auto-y-un-patrullero
8/5/2023;11:00;choque;motocicleta;Ciclomotor;null;1;0;Paso y 12 de Mayo;Zona Norte. Punta Alta.;esquina;-38.867641, -62.081329;20230508_moto3.jpg;Choque entre vehiculo y moto.;https://elrosalenio.com.ar/noticias/08/05/2023/10039853/las-motos,-protagonistas-de-dos-accidentes
8/5/2023;21:00;detencion;motocicleta;Honda;null;0;0;Ruta Nacional 229, km 24;RN 229.;ruta;-38.842698, -62.094122;20230508_moto0.jpg;Detenido. Moto robada. Robo.;https://elrosalenio.com.ar/noticias/08/05/2023/10039848/circulaba-en-una-moto-robada-y-fue-detenido
31/7/2023;05:00;incendio;automovil;Peugeot 207;GFM615;0;0;Esteban Echeverria 645;Villa Arias.;calle;-38.809991, -62.098865;20230731_incendio.jpg;Incendio. Estacionado. Nocturno.;https://elrosalenio.com.ar/noticias/31/07/2023/10040422/villa-arias:-un-auto-quedo-destruido-tras-un-incendio
10/5/2023;03:00;detencion;motocicleta;Guerrero Trip;null;0;0;Paso 850;Centro. Punta Alta.;calle;-38.876043, -62.078922;20230510_motorobada.jpg;Detenido. Moto robada. Robo.;https://elrosalenio.com.ar/noticias/10/05/2023/10039868/robaron-una-moto-y-fueron-sorprendidos-por-la-policia
11/5/2023;06:30;choque;camion;Camion;null;0;0;Ruta Nacional 3, km 670;RN 3.;ruta;-38.774532, -62.117171;20230511_puente.jpg;Choque contra puente naranja.;https://elrosalenio.com.ar/noticias/11/05/2023/10039875/no-calculo-la-altura-y-se-choco-el--puente-naranja
11/5/2023;03:30;choque;automovil;Mitsubishi;null;1;0;Pellegrini 675;Centro. Punta Alta.;calle;-38.875947, -62.074546;20230511_mit.jpg;Choque en cadena.;https://elrosalenio.com.ar/noticias/11/05/2023/10039874/choque,-dos-vuelcos-y-un-herido
13/5/2023;16:00;choque;camion;Fiat Iveco;null;0;0;Ruta Nacional 229 vieja, km 14,5.;Bahia Blanca.;ruta;-38.780067, -62.145032;20230513_iveco.jpg;Choque entre vehiculo y moto. SAPEM. Complejo Recreativo URGARA;https://elrosalenio.com.ar/noticias/13/05/2023/10039901/un-motociclista-fue-hospitalizado-tras-un-choque-en-la-ruta-vieja
13/5/2023;16:00;choque;motocicleta;Zanella Sapucay;null;1;0;Ruta Nacional 229 vieja, km 14,5.;Bahia Blanca.;ruta;-38.780167, -62.145132;20230513_mot.jpg;Choque entre vehiculo y moto. SAPEM. Complejo Recreativo URGARA;https://elrosalenio.com.ar/noticias/13/05/2023/10039901/un-motociclista-fue-hospitalizado-tras-un-choque-en-la-ruta-vieja
18/5/2023;19:00;incidente;camion;Camion;null;0;0;Ruta Nacional 3, km 671;Bahia Blanca.;ruta;-38.773027, -62.133691;20230518_camion.jpg;Camion pierde carga.;https://elrosalenio.com.ar/noticias/18/05/2023/10039935/peligrosa-situacion-en-la-autopista-por-derrame-de-cereal
19/5/2023;17:00;choque;automovil;Dodge 1500;null;0;0;9 de Julio y 25 de mayo;Centro. Punta Alta.;esquina;-38.874203, -62.081020;20230519_dodge.jpg;Choque entre autos.;https://elrosalenio.com.ar/noticias/19/05/2023/10039955/choque-y-milagro-en-el-macrocentro
19/5/2023;17:00;choque;automovil;Peugeot 307;null;0;0;9 de Julio y 25 de mayo;Centro. Punta Alta.;esquina;-38.874303, -62.081120;20230519_peu.jpg;Choque entre autos.;https://elrosalenio.com.ar/noticias/19/05/2023/10039955/choque-y-milagro-en-el-macrocentro
23/5/2023;01:00;detencion;motocicleta;Honda Biz 110cc;null;0;0;Bernardo de Irigoyen y Espora;Centro. Punta Alta.;esquina;-38.880747, -62.072587;20230523_robo.jpg;Detenido. Moto robada. Robo.;https://elrosalenio.com.ar/noticias/23/05/2023/10039976/robo-una-moto-y-fue-detenido-a-los-pocos-minutos
1/6/2023;20:00;choque;automovil;Citroen Picasso;null;0;0;Murature y Urquiza;Centro. Punta Alta.;esquina;-38.882382, -62.073702;20230601_choque.jpg;Choque entre vehiculo y moto.;https://elrosalenio.com.ar/noticias/01/06/2023/10040045/joven-motociclista-sufrio-algunos-golpes-tras-accidente-vial
1/6/2023;20:00;choque;motocicleta;Zanella;null;1;0;Murature y Urquiza;Centro. Punta Alta.;esquina;-38.882332, -62.073752;20230601_choque.jpg;Choque entre vehiculo y moto.;https://elrosalenio.com.ar/noticias/01/06/2023/10040045/joven-motociclista-sufrio-algunos-golpes-tras-accidente-vial
8/6/2023;06:30;choque;automovil;Fiat Duna;null;0;0;Mitre y Rodriguez Peña;Centro. Punta Alta.;esquina;-38.877546, -62.067312;20230608_duna.jpg;Choque entre autos.;https://elrosalenio.com.ar/noticias/08/06/2023/10040093/un-bombero-protagonizo-un-accidente-cuando-iba-a-un-incendio
28/8/2023;06:00;choque;automovil;Renault Oroch;AB554HN;0;0;Albatros XIV;Zona Norte. Punta Alta.;calle;-38.850651, -62.084526;20230828_oroch.jpg;Choque contra vehiculo estacionado. ;https://elrosalenio.com.ar/noticias/28/08/2023/10040626/otra-colision-a-un-vehiculo-estacionado
8/6/2023;06:30;choque;automovil;Fiat Palio;null;0;0;Mitre y Rodriguez Peña;Centro. Punta Alta.;esquina;-38.877646, -62.067212;20230608_palio.jpg;Choque entre autos.;https://elrosalenio.com.ar/noticias/08/06/2023/10040093/un-bombero-protagonizo-un-accidente-cuando-iba-a-un-incendio
8/6/2023;20:00;incendio;automovil;Fiat Toro;null;0;0;Ruta Los lecheros. Coronel Rosales.;Rural.;ruta;-38.820668, -61.900935;20230608_toro.jpg;Incendio en marcha. En ruta.;https://elrosalenio.com.ar/noticias/08/06/2023/10040101/salvo-su-vida-de-milagro-al-incendiarse-su-camioneta
29/8/2023;03:30;detencion;motocicleta;Brava 110cc;458KFD;0;0;Entre Rios 1345;Nueva Bahia Blanca. Punta Alta.;calle;-38.865535, -62.070026;20230829_motorobada.jpg;Detenido. Moto robada. Robo.;https://elrosalenio.com.ar/noticias/29/08/2023/10040634/detenido-por-circular-en-moto-con-pedido-de-secuestro
9/6/2023;11:00;choque;automovil;Volkswagen Voyage;null;2;0;Ruta Nacional 229, km 24;RN 229.;ruta;-38.845108, -62.093480;20230609_despiste.jpg;Choque contra arbol.;https://elrosalenio.com.ar/noticias/09/06/2023/10040105/se-despisto-un-auto-en-la-ruta-229
11/6/2023;03:00;incendio;automovil;Volkswagen Voyage;null;0;0;Brown y Patagones;Centro. Punta Alta.;esquina;-38.870308, -62.078560;20230611_incendio.jpg;Incendio en marcha. En ciudad. Remis.;https://elrosalenio.com.ar/noticias/11/06/2023/10040116/bomberos-fueron-convocados-por-el-incendio-en-un-automovil
13/6/2023;07:00;incendio;automovil;Renault 9;null;0;0;Alem y Pasaje Gutierrez;Ciudad Atlantida. Punta Alta.;esquina;-38.889533, -62.075187;20230613_incendio.jpg;Incendio en marcha. En ciudad.;https://elrosalenio.com.ar/noticias/13/06/2023/10040132/un-automovil-termino-destruido-por-un-incendio
15/6/2023;12:00;incendio;automovil;Ford Ranger;null;0;0;Ruta Nacional 229 vieja, km 13.;RN 229.;ruta;-38.784247, -62.127181;20230615_incendio.jpg;Incendio en marcha. En ruta.;https://elrosalenio.com.ar/noticias/15/06/2023/10040148/otro-vehiculo-destruido-por-un-incendio
26/6/2023;07:45;choque;automovil;Audi 3;null;0;0;Ruta Nacional 229, km 16.5. Pago Chico;RN 229.;ruta;-38.781509, -62.115323;20230626.jpg;Choque entre vehiculo y moto. Un fallecido.;https://elrosalenio.com.ar/noticias/26/06/2023/10040212/tragico-accidente-en-el-ingreso-a-pago-chico
26/6/2023;07:45;choque;motocicleta;Honda;null;0;1;Ruta Nacional 229, km 16.5. Pago Chico;RN 229.;ruta;-38.781609, -62.115423;20230626.jpg;Choque entre vehiculo y moto. Un fallecido.;https://elrosalenio.com.ar/noticias/26/06/2023/10040212/tragico-accidente-en-el-ingreso-a-pago-chico
3/7/2023;01:00;incendio;automovil;Volkswagen Amarok;null;0;0;Ruta Nacional 3, km 648;RN 3.;ruta;-38.773168, -61.869738;20230703_incendio.jpg;Incendio en marcha. En ruta.;https://elrosalenio.com.ar/noticias/03/07/2023/10040250/se-quemo-totalmente-una-camioneta-que-circulaba-por-la-ruta-3
8/7/2023;06:00;incendio;automovil;Ford Taunus;null;0;0;Boulogne Sur Mer 620;Nueva Bahia Blanca. Punta Alta.;calle;-38.863126, -62.062793;20230708_incendio.jpg;Incendio. Estacionado. Nocturno.;https://elrosalenio.com.ar/noticias/08/07/2023/10040284/bomberos-combatieron-dos-incendios-en-la-manana-del-sabado
11/7/2023;02:30;incendio;automovil;Peugeot 206;null;0;0;Luiggi 830;Centro. Punta Alta.;calle;-38.876718, -62.071463;20230711_incendio.jpg;Incendio. Estacionado. Nocturno.;https://elrosalenio.com.ar/noticias/11/07/2023/10040296/un-vehiculo-fue-destruido-por-un-incendio
21/7/2023;01:00;choque;automovil;Ford Falcon;null;1;0;Trolon y Ameghino;Pehuenco.;esquina;-38.991591, -61.568560;20230721_falcon.jpg;Choque contra arbol.;https://elrosalenio.com.ar/noticias/21/07/2023/10040359/pehuen-co:-perdio-el-control-y-termino-contra-un-arbol
30/7/2023;19:00;choque;automovil;Ford Ranger;null;0;0;Colon y Rio Limay;Zona Norte. Punta Alta.;esquina;-38.854745, -62.090695;20230730_choque_cam.jpg;Choque entre vehiculo y moto.;https://elrosalenio.com.ar/noticias/30/07/2023/10040420/una-motociclista-fue-hospitalizada-tras-una-colision-con-una-camioneta
30/7/2023;19:00;choque;motocicleta;Zanella ZB;null;2;0;Colon y Rio Limay;Zona Norte. Punta Alta.;esquina;-38.854845, -62.090595;20230730_choque_moto.jpg;Choque entre vehiculo y moto.;https://elrosalenio.com.ar/noticias/30/07/2023/10040420/una-motociclista-fue-hospitalizada-tras-una-colision-con-una-camioneta
30/7/2023;11:00;detencion;motocicleta;Motomel 110cc;null;0;0;Entre Rios 1350;Nueva Bahia Blanca. Punta Alta.;calle;-38.866241, -62.069132;20230730_motorobada.jpg;Detenido. Moto robada. Robo.;https://elrosalenio.com.ar/noticias/30/07/2023/10040414/robo-una-moto-y-a-los-pocos-minutos-fue-atrapado
3/8/2023;07:30;choque;automovil;Fiat Duna;null;0;0;Pedro Pico e Hipolito Yrigoyen;Villa Mora - Villa Laura. Punta Alta.;esquina;-38.883214, -62.059101;20230803_duna.jpg;Choque entre autos.;https://elrosalenio.com.ar/noticias/03/08/2023/10040440/no-dejo-heridos-un-choque-de-dos-autos-en-barrio-el-trebol
3/8/2023;07:30;choque;automovil;Renault Symbol;null;0;0;Pedro Pico e Hipolito Yrigoyen;Villa Mora - Villa Laura. Punta Alta.;esquina;-38.883264, -62.059151;20230803_re.jpg;Choque entre autos.;https://elrosalenio.com.ar/noticias/03/08/2023/10040440/no-dejo-heridos-un-choque-de-dos-autos-en-barrio-el-trebol
6/8/2023;10:00;choque;automovil;Ford Ranger;null;0;0;Mitre y Roca;Centro. Punta Alta.;esquina;-38.879543, -62.080805;20230806_franger.jpg;Choque entre autos. Policia Pcia BA.;https://elrosalenio.com.ar/noticias/06/08/2023/10040465/fuerte-colision-entre-un-auto-y-un-patrullero
6/8/2023;10:00;choque;automovil;Renault 11;null;1;0;Mitre y Roca;Centro. Punta Alta.;esquina;-38.879493, -62.080855;20230806_r11.jpg;Choque entre autos. Policia Pcia BA.;https://elrosalenio.com.ar/noticias/06/08/2023/10040465/fuerte-colision-entre-un-auto-y-un-patrullero
9/8/2023;10:00;choque;automovil;Peugeot Partner;null;0;0;Roca 358;Centro. Punta Alta.;calle;-38.882651, -62.079986;20230809_peu.jpg;Choque entre omnibus y vehiculo.;https://elrosalenio.com.ar/noticias/09/08/2023/10040486/afortunadamente-solo-danos-materiales-tras-choque-de-colectivo-y-un-utilitario.
6/10/2023;10:00;choque;automovil;Chevrolet Classic;PNO736;1;0;Paso 236;Centro. Punta Alta.;calle;-38.883506, -62.076868;20231006_chevrolet.jpg;Choque entre vehiculo y moto. Reparto.;https://elrosalenio.com.ar/noticias/06/10/2023/10040888/siniestro-vial-entre-auto-y-moto-en-el-centro-de-la-ciudad
9/8/2023;10:00;choque;omnibus;Mercedes-Benz;null;0;0;Roca 358;Centro. Punta Alta.;calle;-38.882601, -62.079936;20230809_micro.jpg;Choque entre omnibus y vehiculo. Línea 503 bis;https://elrosalenio.com.ar/noticias/09/08/2023/10040486/afortunadamente-solo-danos-materiales-tras-choque-de-colectivo-y-un-utilitario.
8/10/2023;12:00;choque;automovil;Isuzu;ATZ269;0;0;Ruta Nacional 3, km 673;Bahia Blanca.;ruta;-38.764308, -62.162521;20231008_isuzu.jpg;Choque entre autos.;https://elrosalenio.com.ar/noticias/08/10/2023/10040902/fuerte-colision-en-la-autopista-a-bahia
20/8/2023;20:00;choque;automovil;Toyota Hilux;null;3;0;Ruta Nacional 229, km 16. Pago Chico. Smata.;RN 229.;ruta;-38.784390, -62.114576;20230820_hilux.jpg;Choque entre autos.;https://elrosalenio.com.ar/noticias/20/08/2023/10040572/tremendo-accidente-entre-dos-camionetas-en-la-ruta-229
20/8/2023;20:00;choque;automovil;Volkswagen Amarok;null;2;0;Ruta Nacional 229, km 16. Pago Chico. Smata.;RN 229.;ruta;-38.784490, -62.114676;20230820_vw.jpg;Choque entre autos.;https://elrosalenio.com.ar/noticias/20/08/2023/10040572/tremendo-accidente-entre-dos-camionetas-en-la-ruta-229
22/8/2023;22:00;choque;automovil;Peugeot 408;null;0;0;Colon y Rio Bermejo;Zona Norte. Punta Alta.;esquina;-38.851830, -62.091420;20230822_auto.jpg;Choque entre vehiculo y moto.;https://elrosalenio.com.ar/noticias/22/08/2023/10040581/un-motociclista-fue-hospitalizado-tras-chocar-con-un-auto
22/8/2023;22:00;choque;motocicleta;Ciclomotor;null;1;0;Colon y Rio Bermejo;Zona Norte. Punta Alta.;esquina;-38.851930, -62.091520;20230822_moto.jpg;Choque entre vehiculo y moto.;https://elrosalenio.com.ar/noticias/22/08/2023/10040581/un-motociclista-fue-hospitalizado-tras-chocar-con-un-auto
24/8/2023;10:00;detencion;motocicleta;Brava 200cc;null;0;0;Marcalini 110;Centro. Punta Alta.;calle;-38.890722, -62.077851;20230824_robo_moto.jpg;Detenido. Moto robada. Robo.;https://elrosalenio.com.ar/noticias/24/08/2023/10040596/detuvieron-a-un-joven-que-circulaba-en-una-moto-robada
20/10/2023;18:00;choque;automovil;Peugeot 408;KLK739;0;0;Ruta Nacional 3, km 672;Bahia Blanca.;ruta;-38.770872, -62.144619;20231020_peug.jpg;Choque en cadena;https://elrosalenio.com.ar/noticias/20/10/2023/10040979/un-hombre-fue-hospitalizado-tras-un-multiple-choque-en-la-autopista
20/10/2023;18:00;choque;automovil;Renault Fluence;LLJ957;1;0;Ruta Nacional 3, km 672;Bahia Blanca.;ruta;-38.770822, -62.144669;20231020_fluence.jpg;Choque en cadena;https://elrosalenio.com.ar/noticias/20/10/2023/10040979/un-hombre-fue-hospitalizado-tras-un-multiple-choque-en-la-autopista
26/8/2023;21:00;incendio;automovil;Chrysler Neon;null;0;0;Santa Cruz 1280;Nueva Bahia Blanca. Punta Alta.;calle;-38.864070, -62.065782;20230826_incendio.jpg;Incendio en marcha. En ciudad.;https://elrosalenio.com.ar/noticias/26/08/2023/10040616/un-auto-quedo-destruido-por-las-llamas
28/8/2023;06:00;choque;automovil;Volkswagen Gol;null;0;0;Albatros XIV;Zona Norte. Punta Alta.;calle;-38.850751, -62.084426;20230828_gol.jpg;Choque contra vehiculo estacionado. ;https://elrosalenio.com.ar/noticias/28/08/2023/10040626/otra-colision-a-un-vehiculo-estacionado
31/8/2023;17:00;choque;automovil;Volkswagen Suran;null;0;0;Mitre y Roca;Centro. Punta Alta.;esquina;-38.879505, -62.080936;20230831_choque.jpg;Choque entre vehiculo y moto.;https://elrosalenio.com.ar/noticias/31/08/2023/10040655/otra-vez-roca-y-mitre.-un-motociclista-herido
31/8/2023;17:00;choque;motocicleta;Zanella 50cc;null;1;0;Mitre y Roca;Centro. Punta Alta.;esquina;-38.879555, -62.080986;20230831_choque.jpg;Choque entre vehiculo y moto.;https://elrosalenio.com.ar/noticias/31/08/2023/10040655/otra-vez-roca-y-mitre.-un-motociclista-herido
1/9/2023;05:00;incendio;automovil;Citroen Berlingo;null;0;0;Brown 841;Centro. Punta Alta.;calle;-38.875904, -62.077063;20230901_incendio.jpg;Incendio. Estacionado. Nocturno.;https://elrosalenio.com.ar/noticias/01/09/2023/10040657/dijo-que-por-segunda-vez-le-quieren-quemar-su-vehiculo
3/9/2023;21:00;detencion;motocicleta;Honda Wave;null;0;0;Ruta Nacional 229;RN 229.;ruta;-38.805657, -62.108708;20230903_motorobada.jpg;Detenido. Moto robada. Robo.;https://elrosalenio.com.ar/noticias/03/09/2023/10040672/circulaban-en-la-ruta-con-una-moto-robada
5/9/2023;17:00;choque;automovil;Renault Sandero;null;0;0;Brown y Urquiza;Centro. Punta Alta.;esquina;-38.882670, -62.075129;20230905_choque_bici.jpg;Choque contra ciclista. ;https://elrosalenio.com.ar/noticias/05/09/2023/10040684/una-ciclista-hospitalizada-tras-un-accidente-de-transito
5/9/2023;17:00;choque;bicicleta;Bicicleta;null;1;0;Brown y Urquiza;Centro. Punta Alta.;esquina;-38.882620, -62.075179;20230905_choque_bici.jpg;Choque contra ciclista. ;https://elrosalenio.com.ar/noticias/05/09/2023/10040684/una-ciclista-hospitalizada-tras-un-accidente-de-transito
8/9/2023;15:00;choque;automovil;Honda Fit;null;1;0;Saavedra y Alvear;Ciudad Atlantida. Punta Alta.;esquina;-38.886924, -62.069836;20230908_hondafit.jpg;Choque entre vehiculo y moto. Reparto.;https://elrosalenio.com.ar/noticias/08/09/2023/10040704/dos-heridos-dejo-un-siniestro-vial-en-saavedra-y-alvear
8/9/2023;15:00;choque;motocicleta;Ciclomotor;null;1;0;Saavedra y Alvear;Ciudad Atlantida. Punta Alta.;esquina;-38.886974, -62.069886;20230908_ciclomotor.jpg;Choque entre vehiculo y moto. Reparto.;https://elrosalenio.com.ar/noticias/08/09/2023/10040704/dos-heridos-dejo-un-siniestro-vial-en-saavedra-y-alvear
12/9/2023;09:00;detencion;motocicleta;Gilera Smash;null;0;0;Primera Junta 812;Ciudad Atlantida. Punta Alta.;calle;-38.894223, -62.061964;20230912_motorobada.jpg;Detenido. Moto robada. Robo.;https://elrosalenio.com.ar/noticias/13/09/2023/10040730/policia-recupero-una-moto-robada.-estaba-en-la-misma-cuadra
19/9/2023;12:00;choque;automovil;Citroen Berlingo;null;1;0;9 de Julio y Paso;Centro. Punta Alta.;esquina;-38.873855, -62.079549;20230919_citroen.jpg;Choque entre autos.;https://elrosalenio.com.ar/noticias/19/09/2023/10040778/una-mujer-fue-hospitalizada-tras-una-fuerte-colision
19/9/2023;12:00;choque;automovil;Volkswagen Amarok;null;0;0;9 de Julio y Paso;Centro. Punta Alta.;esquina;-38.873955, -62.079449;20230919_amarok.jpg;Choque entre autos.;https://elrosalenio.com.ar/noticias/19/09/2023/10040778/una-mujer-fue-hospitalizada-tras-una-fuerte-colision
22/9/2023;10:00;detencion;automovil;Volkswagen Gol;null;0;0;Tucuman 510;Ciudad Atlantida. Punta Alta.;calle;-38.885120, -62.058844;20230922_robado.jpg;Detenido. Vehiculo robado. Robo.;https://elrosalenio.com.ar/noticias/22/09/2023/10040797/circulaba-con-un-auto-robado-y-papeles-adulterados
24/9/2023;04:00;choque;automovil;Renault Duster;null;0;0;25 de mayo 677;Centro. Punta Alta.;calle;-38.878447, -62.079833;20230924_choque.jpg;Choque contra arbol.;https://elrosalenio.com.ar/noticias/24/09/2023/10040809/fuerte-choque-pero-afortunadamente-sin-heridos
27/9/2023;14:30;vuelco;remolque;Carro jaula;null;0;0;El Salvador y Ruta Nacional 229. Villa Arias.;RN 229.;ruta;-38.809860, -62.107436;20230927_carro.jpg;Vuelco en ruta.;https://elrosalenio.com.ar/noticias/27/09/2023/10040823/volco-un-carro-con-terneros-en-la-ruta-229
4/10/2023;14:00;choque;automovil;Fiat Strada;null;0;0;Miguel Cane y Ruta Nacional 229;RN 229.;ruta;-38.813298, -62.106597;20231004_fiat.jpg;Choque entre autos.;https://elrosalenio.com.ar/noticias/04/10/2023/10040876/fuerte-choque-en-la-entrada-a-villa-arias
3/12/2023;06:00;detencion;motocicleta;Gilera Smash;A152EVU;0;0;San Martin 1050;Centro. Punta Alta.;calle;-38.873998, -62.069186;20231203_robo.jpg;Detenido. Moto robada. Robo.;https://elrosalenio.com.ar/noticias/04/12/2023/10041259/llevaban-una-moto-robada-de-un-boliche
3/12/2023;19:00;vuelco;automovil;Chevrolet Corsa;JLD027;3;0;Ruta Nacional 3, km 668;RN 3.;ruta;-38.776213, -62.043869;20231203_puente.jpg;Vuelco en ruta.;https://elrosalenio.com.ar/noticias/03/12/2023/10041257/tres-personas-fueron-hospitalizadas-tras-un-vuelco
5/12/2023;10:40;incendio;automovil;Fiat Siena;DRE419;0;0;Quintana 1150;Centro. Punta Alta.;calle;-38.867785, -62.069641;20231205_incendio.jpg;Incendio en marcha. En ciudad.;https://elrosalenio.com.ar/noticias/05/12/2023/10041266/se-incendio-su-vehiculo-cuando-circulaba-por-zona-norte
4/10/2023;14:00;choque;automovil;Renault 9;null;0;0;Miguel Cane y Ruta Nacional 229;RN 229.;ruta;-38.813198, -62.106497;20231004_renault.jpg;Choque entre autos.;https://elrosalenio.com.ar/noticias/04/10/2023/10040876/fuerte-choque-en-la-entrada-a-villa-arias
5/10/2023;08:00;choque;automovil;Renault Sandero;null;0;0;Colon e Islas Malvinas;Zona Norte. Punta Alta.;esquina;-38.865850, -62.087957;20231005_choque.jpg;Choque entre vehiculo y moto.;https://elrosalenio.com.ar/noticias/05/10/2023/10040881/un-motociclista-fue-hospitalizado-tras-un-choque
